OPP_ID,DATE_KEY,ACCOUNT_ID,SEGMENT_ID,PRODUCT_ID,SALES_REP_ID,OPP_NAME,STAGE,STAGE_ID,AMOUNT,PROBABILITY,EXPECTED_CLOSE_DATE,CLOSE_DATE,DAYS_IN_STAGE,IS_WON,IS_LOST,IS_OPEN,COMPETITOR,CROSS_SELL_POTENTIAL,ACTIVITY_COUNT,CREATED_DATE
OPP-1140,2016-02-21,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,13000000,0,2016-03-19,2016-03-19,0,0,1,0,なし,1,6,2016-02-21
OPP-1141,2016-01-13,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,17000000,100,2016-04-08,2016-04-08,0,1,0,0,なし,1,6,2016-01-13
OPP-1142,2015-05-30,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,20000000,100,2015-07-08,2015-07-08,0,1,0,0,SPX FLOW,1,10,2015-05-30
OPP-1143,2015-06-09,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,11000000,100,2015-10-11,2015-10-11,0,1,0,0,なし,1,13,2015-06-09
OPP-1144,2015-12-07,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,13000000,0,2016-01-25,2016-01-25,0,0,1,0,アルファラバル,1,10,2015-12-07
OPP-1145,2015-10-03,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,11000000,100,2016-02-04,2016-02-04,0,1,0,0,なし,1,8,2015-10-03
OPP-1146,2015-06-02,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,3000000,0,2015-09-29,2015-09-29,0,0,1,0,なし,1,4,2015-06-02
OPP-1147,2015-04-26,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,29000000,0,2015-06-10,2015-06-10,0,0,1,0,GEA,1,14,2015-04-26
OPP-1148,2015-07-20,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,3000000,0,2015-09-01,2015-09-01,0,0,1,0,SPX FLOW,1,7,2015-07-20
OPP-1149,2015-06-14,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,26000000,0,2015-09-05,2015-09-05,0,0,1,0,SPX FLOW,1,7,2015-06-14
OPP-1150,2015-07-31,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,1000000,0,2015-08-16,2015-08-16,0,0,1,0,GEA,1,9,2015-07-31
OPP-1151,2015-05-03,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,7000000,100,2015-09-02,2015-09-02,0,1,0,0,なし,1,14,2015-05-03
OPP-1152,2016-02-09,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,3000000,100,2016-07-21,2016-07-21,0,1,0,0,SPX FLOW,1,10,2016-02-09
OPP-1153,2015-10-23,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,29000000,100,2015-12-19,2015-12-19,0,1,0,0,なし,1,12,2015-10-23
OPP-1154,2015-05-04,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,8000000,100,2015-10-30,2015-10-30,0,1,0,0,なし,1,10,2015-05-04
OPP-1155,2015-11-07,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,受注,7,11000000,100,2016-01-05,2016-01-05,0,1,0,0,不明,1,6,2015-11-07
OPP-1156,2015-11-19,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,9000000,100,2016-01-12,2016-01-12,0,1,0,0,SPX FLOW,1,9,2015-11-19
OPP-1157,2016-03-17,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,19000000,0,2016-04-08,2016-04-08,0,0,1,0,アルファラバル,1,4,2016-03-17
OPP-1158,2015-10-08,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,9000000,0,2016-01-01,2016-01-01,0,0,1,0,アルファラバル,1,8,2015-10-08
OPP-1159,2016-03-06,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,12000000,0,2016-05-13,2016-05-13,0,0,1,0,不明,1,5,2016-03-06
OPP-1160,2015-12-16,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,4000000,100,2016-05-17,2016-05-17,0,1,0,0,GEA,1,4,2015-12-16
OPP-1161,2016-01-19,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,15000000,100,2016-06-06,2016-06-06,0,1,0,0,不明,1,3,2016-01-19
OPP-1162,2016-03-25,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,8000000,0,2016-05-21,2016-05-21,0,0,1,0,SPX FLOW,1,3,2016-03-25
OPP-1163,2015-05-06,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,8000000,100,2015-06-12,2015-06-12,0,1,0,0,アルファラバル,1,13,2015-05-06
OPP-1164,2015-06-20,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,6000000,100,2015-10-11,2015-10-11,0,1,0,0,不明,1,4,2015-06-20
OPP-1165,2015-04-26,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,9000000,0,2015-06-13,2015-06-13,0,0,1,0,なし,1,15,2015-04-26
OPP-1166,2015-08-18,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,受注,7,10000000,100,2016-01-26,2016-01-26,0,1,0,0,アルファラバル,1,8,2015-08-18
OPP-1167,2016-01-29,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,14000000,0,2016-05-07,2016-05-07,0,0,1,0,SPX FLOW,1,5,2016-01-29
OPP-1168,2015-07-14,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,2000000,100,2015-10-06,2015-10-06,0,1,0,0,不明,1,5,2015-07-14
OPP-1169,2015-12-11,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,4000000,0,2016-01-16,2016-01-16,0,0,1,0,GEA,1,9,2015-12-11
OPP-1170,2016-03-08,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,18000000,0,2016-03-31,2016-03-31,0,0,1,0,なし,1,5,2016-03-08
OPP-1171,2015-09-08,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,18000000,0,2015-12-04,2015-12-04,0,0,1,0,なし,1,15,2015-09-08
OPP-1172,2015-09-14,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,9000000,100,2016-02-08,2016-02-08,0,1,0,0,不明,1,8,2015-09-14
OPP-1173,2016-01-27,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,4000000,100,2016-03-17,2016-03-17,0,1,0,0,なし,1,7,2016-01-27
OPP-1174,2015-06-26,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,12000000,100,2015-08-24,2015-08-24,0,1,0,0,なし,1,6,2015-06-26
OPP-1175,2015-06-14,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,6000000,100,2015-08-27,2015-08-27,0,1,0,0,なし,1,5,2015-06-14
OPP-1176,2016-02-16,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,失注,8,28000000,0,2016-06-05,2016-06-05,0,0,1,0,なし,1,14,2016-02-16
OPP-1177,2015-05-05,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,5000000,100,2015-08-20,2015-08-20,0,1,0,0,不明,1,7,2015-05-05
OPP-1178,2015-09-06,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,16000000,100,2015-10-15,2015-10-15,0,1,0,0,アルファラバル,1,10,2015-09-06
OPP-1179,2015-12-16,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,受注,7,13000000,100,2016-06-11,2016-06-11,0,1,0,0,なし,1,5,2015-12-16
OPP-1180,2015-12-13,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,受注,7,13000000,100,2016-01-27,2016-01-27,0,1,0,0,なし,1,6,2015-12-13
OPP-1181,2015-04-21,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,13000000,100,2015-09-10,2015-09-10,0,1,0,0,なし,1,13,2015-04-21
OPP-1182,2015-08-23,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,13000000,100,2015-12-17,2015-12-17,0,1,0,0,なし,1,14,2015-08-23
OPP-1183,2016-01-11,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,5000000,0,2016-03-01,2016-03-01,0,0,1,0,SPX FLOW,1,5,2016-01-11
OPP-1184,2015-09-27,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,14000000,100,2016-02-04,2016-02-04,0,1,0,0,GEA,1,14,2015-09-27
OPP-1185,2016-02-24,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,18000000,0,2016-06-21,2016-06-21,0,0,1,0,GEA,1,15,2016-02-24
OPP-1186,2015-04-10,A015,SEG003,P203,SR08,花王 サニタリーバルブ,受注,7,17000000,100,2015-06-25,2015-06-25,0,1,0,0,GEA,1,10,2015-04-10
OPP-1187,2015-06-19,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,19000000,100,2015-08-13,2015-08-13,0,1,0,0,なし,1,13,2015-06-19
OPP-1188,2016-02-11,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,26000000,100,2016-06-16,2016-06-16,0,1,0,0,GEA,1,7,2016-02-11
OPP-1189,2015-10-04,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,1000000,0,2015-11-17,2015-11-17,0,0,1,0,なし,1,14,2015-10-04
OPP-1190,2015-09-06,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,11000000,0,2015-12-29,2015-12-29,0,0,1,0,なし,1,6,2015-09-06
OPP-1191,2015-10-13,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,15000000,0,2015-12-19,2015-12-19,0,0,1,0,GEA,1,6,2015-10-13
OPP-1192,2015-12-03,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,4000000,0,2016-02-25,2016-02-25,0,0,1,0,アルファラバル,1,13,2015-12-03
OPP-1193,2015-08-18,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,9000000,100,2016-01-26,2016-01-26,0,1,0,0,GEA,1,9,2015-08-18
OPP-1194,2015-04-14,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,11000000,100,2015-08-23,2015-08-23,0,1,0,0,なし,1,10,2015-04-14
OPP-1195,2015-04-15,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,5000000,100,2015-06-09,2015-06-09,0,1,0,0,不明,1,8,2015-04-15
OPP-1196,2015-11-28,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,4000000,0,2015-12-29,2015-12-29,0,0,1,0,不明,1,12,2015-11-28
OPP-1197,2015-07-20,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,2000000,0,2015-10-12,2015-10-12,0,0,1,0,なし,1,14,2015-07-20
OPP-1198,2015-07-31,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,受注,7,24000000,100,2015-09-11,2015-09-11,0,1,0,0,GEA,1,9,2015-07-31
OPP-1199,2015-12-12,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,6000000,0,2015-12-28,2015-12-28,0,0,1,0,なし,1,6,2015-12-12
OPP-1200,2016-02-09,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,14000000,100,2016-08-03,2016-08-03,0,1,0,0,なし,1,7,2016-02-09
OPP-1201,2015-05-05,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,29000000,0,2015-07-27,2015-07-27,0,0,1,0,なし,1,13,2015-05-05
OPP-1202,2015-04-23,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,26000000,0,2015-06-23,2015-06-23,0,0,1,0,SPX FLOW,1,5,2015-04-23
OPP-1203,2016-03-02,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,6000000,0,2016-06-22,2016-06-22,0,0,1,0,なし,1,10,2016-03-02
OPP-1204,2016-02-24,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,7000000,100,2016-07-21,2016-07-21,0,1,0,0,なし,1,12,2016-02-24
OPP-1205,2015-11-21,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,5000000,100,2016-02-10,2016-02-10,0,1,0,0,アルファラバル,1,8,2015-11-21
OPP-1206,2016-01-04,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,受注,7,7000000,100,2016-02-12,2016-02-12,0,1,0,0,不明,1,6,2016-01-04
OPP-1207,2015-09-17,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,17000000,100,2016-01-19,2016-01-19,0,1,0,0,なし,1,9,2015-09-17
OPP-1208,2015-07-05,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,12000000,0,2015-09-20,2015-09-20,0,0,1,0,SPX FLOW,1,7,2015-07-05
OPP-1209,2015-07-02,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,6000000,0,2015-08-26,2015-08-26,0,0,1,0,アルファラバル,1,4,2015-07-02
OPP-1210,2015-11-05,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,10000000,100,2016-03-27,2016-03-27,0,1,0,0,SPX FLOW,1,10,2015-11-05
OPP-1211,2015-08-19,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,12000000,0,2015-12-12,2015-12-12,0,0,1,0,アルファラバル,1,4,2015-08-19
OPP-1212,2016-03-13,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,17000000,100,2016-04-19,2016-04-19,0,1,0,0,GEA,1,10,2016-03-13
OPP-1213,2016-02-25,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,受注,7,4000000,100,2016-07-02,2016-07-02,0,1,0,0,なし,1,5,2016-02-25
OPP-1214,2015-10-08,A015,SEG003,P203,SR08,花王 サニタリーバルブ,受注,7,28000000,100,2015-11-26,2015-11-26,0,1,0,0,なし,1,7,2015-10-08
OPP-1215,2015-08-21,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,11000000,100,2015-10-19,2015-10-19,0,1,0,0,アルファラバル,1,5,2015-08-21
OPP-1216,2015-08-12,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,4000000,0,2015-09-22,2015-09-22,0,0,1,0,なし,1,7,2015-08-12
OPP-1217,2015-05-08,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,6000000,100,2015-09-28,2015-09-28,0,1,0,0,アルファラバル,1,8,2015-05-08
OPP-1218,2015-08-27,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,18000000,0,2015-09-30,2015-09-30,0,0,1,0,なし,1,5,2015-08-27
OPP-1219,2015-06-11,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,受注,7,19000000,100,2015-11-14,2015-11-14,0,1,0,0,アルファラバル,1,10,2015-06-11
OPP-1220,2016-01-08,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,24000000,100,2016-02-29,2016-02-29,0,1,0,0,アルファラバル,1,7,2016-01-08
OPP-1221,2015-10-27,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,9000000,0,2015-11-19,2015-11-19,0,0,1,0,GEA,1,8,2015-10-27
OPP-1222,2015-12-21,A015,SEG003,P203,SR08,花王 サニタリーバルブ,受注,7,15000000,100,2016-06-09,2016-06-09,0,1,0,0,なし,1,14,2015-12-21
OPP-1223,2015-04-29,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,7000000,0,2015-07-18,2015-07-18,0,0,1,0,GEA,1,9,2015-04-29
OPP-1224,2015-07-25,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,11000000,100,2016-01-03,2016-01-03,0,1,0,0,SPX FLOW,1,6,2015-07-25
OPP-1225,2016-02-15,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,7000000,100,2016-07-30,2016-07-30,0,1,0,0,アルファラバル,1,13,2016-02-15
OPP-1226,2015-06-18,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,28000000,100,2015-10-12,2015-10-12,0,1,0,0,不明,1,14,2015-06-18
OPP-1227,2016-02-23,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,2000000,0,2016-04-10,2016-04-10,0,0,1,0,なし,1,8,2016-02-23
OPP-1228,2015-12-11,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,20000000,0,2016-03-03,2016-03-03,0,0,1,0,SPX FLOW,1,7,2015-12-11
OPP-1229,2015-05-08,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,7000000,0,2015-06-11,2015-06-11,0,0,1,0,なし,1,11,2015-05-08
OPP-1230,2015-06-13,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,8000000,100,2015-10-02,2015-10-02,0,1,0,0,なし,1,8,2015-06-13
OPP-1231,2015-05-25,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,受注,7,11000000,100,2015-10-21,2015-10-21,0,1,0,0,アルファラバル,1,9,2015-05-25
OPP-1232,2015-08-27,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,4000000,0,2015-11-27,2015-11-27,0,0,1,0,なし,1,8,2015-08-27
OPP-1233,2015-07-07,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,9000000,0,2015-09-22,2015-09-22,0,0,1,0,なし,1,10,2015-07-07
OPP-1234,2015-10-19,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,2000000,0,2015-12-02,2015-12-02,0,0,1,0,GEA,1,8,2015-10-19
OPP-1235,2016-02-29,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,6000000,0,2016-04-19,2016-04-19,0,0,1,0,なし,1,5,2016-02-29
OPP-1236,2015-10-05,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,11000000,0,2015-12-04,2015-12-04,0,0,1,0,アルファラバル,1,9,2015-10-05
OPP-1237,2015-05-08,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,7000000,100,2015-09-30,2015-09-30,0,1,0,0,不明,1,13,2015-05-08
OPP-1238,2015-10-19,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,19000000,100,2016-02-12,2016-02-12,0,1,0,0,なし,1,10,2015-10-19
OPP-1239,2015-12-13,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,7000000,100,2016-01-21,2016-01-21,0,1,0,0,GEA,1,10,2015-12-13
OPP-1240,2015-12-20,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,13000000,100,2016-04-09,2016-04-09,0,1,0,0,GEA,1,9,2015-12-20
OPP-1241,2015-12-17,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,12000000,0,2016-03-30,2016-03-30,0,0,1,0,なし,1,7,2015-12-17
OPP-1242,2015-05-27,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,8000000,0,2015-08-23,2015-08-23,0,0,1,0,SPX FLOW,1,15,2015-05-27
OPP-1243,2016-01-22,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,12000000,0,2016-05-07,2016-05-07,0,0,1,0,アルファラバル,1,10,2016-01-22
OPP-1244,2015-08-03,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,受注,7,10000000,100,2015-09-30,2015-09-30,0,1,0,0,GEA,1,3,2015-08-03
OPP-1245,2016-03-19,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,受注,7,5000000,100,2016-08-24,2016-08-24,0,1,0,0,不明,1,10,2016-03-19
OPP-1246,2016-01-13,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,17000000,100,2016-06-13,2016-06-13,0,1,0,0,なし,1,11,2016-01-13
OPP-1247,2015-09-23,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,18000000,0,2016-01-01,2016-01-01,0,0,1,0,不明,1,15,2015-09-23
OPP-1248,2015-08-05,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,受注,7,16000000,100,2015-11-19,2015-11-19,0,1,0,0,GEA,1,7,2015-08-05
OPP-1249,2015-09-26,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,7000000,0,2016-01-19,2016-01-19,0,0,1,0,なし,1,9,2015-09-26
OPP-1250,2015-10-12,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,14000000,0,2015-12-15,2015-12-15,0,0,1,0,不明,1,10,2015-10-12
OPP-1251,2015-05-11,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,4000000,100,2015-10-01,2015-10-01,0,1,0,0,なし,1,7,2015-05-11
OPP-1252,2016-01-01,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,8000000,100,2016-06-22,2016-06-22,0,1,0,0,なし,1,7,2016-01-01
OPP-1253,2015-08-01,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,9000000,100,2016-01-13,2016-01-13,0,1,0,0,GEA,1,15,2015-08-01
OPP-1254,2015-11-28,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,受注,7,6000000,100,2016-02-01,2016-02-01,0,1,0,0,アルファラバル,1,13,2015-11-28
OPP-1255,2015-07-12,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,6000000,0,2015-08-31,2015-08-31,0,0,1,0,SPX FLOW,1,7,2015-07-12
OPP-1256,2015-07-28,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,20000000,0,2015-11-11,2015-11-11,0,0,1,0,不明,1,5,2015-07-28
OPP-1257,2015-04-19,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,11000000,0,2015-06-22,2015-06-22,0,0,1,0,不明,1,10,2015-04-19
OPP-1258,2016-01-16,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,1000000,0,2016-03-12,2016-03-12,0,0,1,0,SPX FLOW,1,10,2016-01-16
OPP-1259,2015-11-26,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,26000000,100,2016-01-23,2016-01-23,0,1,0,0,SPX FLOW,1,5,2015-11-26
OPP-1260,2015-04-08,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,22000000,0,2015-08-01,2015-08-01,0,0,1,0,SPX FLOW,1,6,2015-04-08
OPP-1261,2015-05-15,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,7000000,100,2015-07-08,2015-07-08,0,1,0,0,GEA,1,5,2015-05-15
OPP-1262,2015-10-14,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,2000000,100,2016-01-20,2016-01-20,0,1,0,0,SPX FLOW,1,7,2015-10-14
OPP-1263,2016-03-20,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,20000000,100,2016-05-19,2016-05-19,0,1,0,0,なし,1,9,2016-03-20
OPP-1264,2016-03-26,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,11000000,0,2016-07-06,2016-07-06,0,0,1,0,アルファラバル,1,7,2016-03-26
OPP-1265,2015-12-01,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,19000000,100,2016-04-04,2016-04-04,0,1,0,0,なし,1,13,2015-12-01
OPP-1266,2016-01-31,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,14000000,0,2016-02-24,2016-02-24,0,0,1,0,なし,1,12,2016-01-31
OPP-1267,2015-05-28,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,受注,7,27000000,100,2015-11-14,2015-11-14,0,1,0,0,なし,1,6,2015-05-28
OPP-1268,2015-12-23,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,12000000,100,2016-03-14,2016-03-14,0,1,0,0,なし,1,14,2015-12-23
OPP-1269,2015-04-29,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,10000000,100,2015-10-07,2015-10-07,0,1,0,0,なし,1,12,2015-04-29
OPP-1270,2015-09-05,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,15000000,0,2015-11-08,2015-11-08,0,0,1,0,SPX FLOW,1,5,2015-09-05
OPP-1271,2015-11-03,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,5000000,100,2015-12-19,2015-12-19,0,1,0,0,なし,1,5,2015-11-03
OPP-1272,2015-07-02,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,4000000,0,2015-10-22,2015-10-22,0,0,1,0,なし,1,9,2015-07-02
OPP-1273,2015-10-11,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,受注,7,17000000,100,2016-03-27,2016-03-27,0,1,0,0,GEA,1,8,2015-10-11
OPP-1274,2015-06-05,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,5000000,0,2015-07-17,2015-07-17,0,0,1,0,不明,1,5,2015-06-05
OPP-1275,2016-01-04,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,8000000,100,2016-05-10,2016-05-10,0,1,0,0,不明,1,6,2016-01-04
